date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:16	3270/3270	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:16%20GMT	https://www.sagdiclar.com/kurumsal/frontend/image/favicon.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/kurumsal/frontend/image/favicon.png	(from https://www.sagdiclar.com/kurumsal/hakkimizda)
20:32:17	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:17%20GMT	https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR	(from https://www.sagdiclar.com/kurumsal/hakkimizda)
20:32:17	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:17%20GMT	https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN	(from https://www.sagdiclar.com/kurumsal/hakkimizda)
20:32:18	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:18%20GMT	https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR	(from https://www.sagdiclar.com/kurumsal/markalarimiz)
20:32:18	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:18%20GMT	https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN	(from https://www.sagdiclar.com/kurumsal/markalarimiz)
20:32:18	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2017:32:18%20GMT	http://sagdiclar.com/storage/photos/1/logo.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/logo.52.delayed	(from https://www.sagdiclar.com/kurumsal/markalarimiz)
20:32:18	29587/29587	---M--	200	added ('OK')	image/jpeg	etag:%227393-5ec8ccbd713c0%22	https://sagdiclar.com/storage/photos/1/logo.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/logo.jpg	(from https://www.sagdiclar.com/kurumsal/markalarimiz)
20:32:19	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2017:32:19%20GMT	http://sagdiclar.com/storage/photos/1/bando.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/bando.png	(from https://www.sagdiclar.com/kurumsal/markalarimiz)
20:32:19	13139/13139	---M--	200	added ('OK')	image/png	etag:%223353-5ec8cce57f240%22	https://sagdiclar.com/storage/photos/1/bando.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/bando.png	(from https://www.sagdiclar.com/kurumsal/markalarimiz)
20:32:19	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2017:32:19%20GMT	http://sagdiclar.com/storage/photos/1/wo.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/wo.png	(from https://www.sagdiclar.com/kurumsal/markalarimiz)
20:32:19	4600/4600	---M--	200	added ('OK')	image/png	etag:%2211f8-5f156e5891100%22	https://sagdiclar.com/storage/photos/1/wo.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/wo.png	(from https://www.sagdiclar.com/kurumsal/markalarimiz)
20:32:20	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:20%20GMT	https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.58.delayed	(from https://www.sagdiclar.com/kurumsal/tarihcemiz)
20:32:21	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:21%20GMT	https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN	(from https://www.sagdiclar.com/kurumsal/tarihcemiz)
20:32:21	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.5a.delayed	(from https://www.sagdiclar.com/kurumsal/sirket-degerlerimiz)
20:32:21	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:22%20GMT	https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN	(from https://www.sagdiclar.com/kurumsal/sirket-degerlerimiz)
20:32:22	82416/82416	---M--	200	added ('OK')	image/jpeg	etag:%22141f0-5ed09f09f17c0%22	https://www.sagdiclar.com/frontend/image/mission.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/frontend/image/mission.jpg	(from https://www.sagdiclar.com/kurumsal/sirket-degerlerimiz)
20:32:22	52025/52025	---M--	200	added ('OK')	image/jpeg	etag:%22cb39-5ed09f09f17c0%22	https://www.sagdiclar.com/frontend/image/vision.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/frontend/image/vision.jpg	(from https://www.sagdiclar.com/kurumsal/sirket-degerlerimiz)
20:32:22	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.5f.delayed	(from https://www.sagdiclar.com/kurumsal/yonetim-kurulumuz)
20:32:22	50963/50963	---M--	200	added ('OK')	image/jpeg	etag:%22c713-5ed09f09f17c0%22	https://www.sagdiclar.com/frontend/image/values.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/frontend/image/values.jpg	(from https://www.sagdiclar.com/kurumsal/sirket-degerlerimiz)
20:32:23	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:23%20GMT	https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN	(from https://www.sagdiclar.com/kurumsal/yonetim-kurulumuz)
20:32:23	66229/66229	---M--	200	added ('OK')	image/jpeg	etag:%22102b5-5eb776e329e80%22	https://www.sagdiclar.com/frontend/image/vsagdic.jpeg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/frontend/image/vsagdic.jpg	(from https://www.sagdiclar.com/kurumsal/yonetim-kurulumuz)
20:32:23	37027/37027	---M--	200	added ('OK')	image/jpeg	etag:%2290a3-5eb776e329e80%22	https://www.sagdiclar.com/frontend/image/yasar-sagdic.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/frontend/image/yasar-sagdic.jpg	(from https://www.sagdiclar.com/kurumsal/yonetim-kurulumuz)
20:32:23	40715/40715	---M--	200	added ('OK')	image/jpeg	etag:%229f0b-5eb776e329e80%22	https://www.sagdiclar.com/frontend/image/hasan-sagdic.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/frontend/image/hasan-sagdic.jpg	(from https://www.sagdiclar.com/kurumsal/yonetim-kurulumuz)
20:32:23	37342/37342	---M--	200	added ('OK')	image/jpeg	etag:%2291de-5eb776e329e80%22	https://www.sagdiclar.com/frontend/image/huseyin-sagdic.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/frontend/image/huseyin-sagdic.jpg	(from https://www.sagdiclar.com/kurumsal/yonetim-kurulumuz)
20:32:24	44684/44684	---M--	200	added ('OK')	image/jpeg	etag:%22ae8c-5eb776e329e80%22	https://www.sagdiclar.com/frontend/image/veyis-sagdic.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/frontend/image/veyis-sagdic.jpg	(from https://www.sagdiclar.com/kurumsal/yonetim-kurulumuz)
20:32:24	3270/3270	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:25%20GMT	https://www.sagdiclar.com/grup-sirketlerimiz/frontend/image/favicon.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/grup-sirketlerimiz/frontend/image/favicon.66.delayed	(from https://www.sagdiclar.com/grup-sirketlerimiz/sagdiclar-balikcilik)
20:32:25	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.67.delayed	(from https://www.sagdiclar.com/grup-sirketlerimiz/sagdiclar-balikcilik)
20:32:25	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:25%20GMT	https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN	(from https://www.sagdiclar.com/grup-sirketlerimiz/sagdiclar-balikcilik)
20:32:26	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2017:32:25%20GMT	http://sagdiclar.com/storage/photos/1/logosg.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/logosg.69.delayed	(from https://www.sagdiclar.com/grup-sirketlerimiz/sagdiclar-balikcilik)
20:32:26	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.6b.delayed	(from https://www.sagdiclar.com/grup-sirketlerimiz/ideal-hipermarketleri)
20:32:26	43877/43877	---M--	200	added ('OK')	image/png	etag:%22ab65-5f10e494a5e40%22	https://sagdiclar.com/storage/photos/1/logosg.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/logosg.png	(from https://www.sagdiclar.com/grup-sirketlerimiz/sagdiclar-balikcilik)
20:32:26	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:26%20GMT	https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN	(from https://www.sagdiclar.com/grup-sirketlerimiz/ideal-hipermarketleri)
20:32:27	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2017:32:26%20GMT	http://sagdiclar.com/storage/photos/1/ideal.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/ideal.png	(from https://www.sagdiclar.com/grup-sirketlerimiz/ideal-hipermarketleri)
20:32:28	11982/11982	---M--	200	added ('OK')	image/png	etag:%222ece-5f10e2fa916c0%22	https://sagdiclar.com/storage/photos/1/ideal.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/ideal.png	(from https://www.sagdiclar.com/grup-sirketlerimiz/ideal-hipermarketleri)
20:32:28	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.6f.delayed	(from https://www.sagdiclar.com/grup-sirketlerimiz/balik-ye)
20:32:28	346/346	---M-Z	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:28%20GMT	https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.70.delayed	(from https://www.sagdiclar.com/grup-sirketlerimiz/balik-ye)
20:32:28	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2017:32:28%20GMT	http://sagdiclar.com/storage/photos/1/Ekmek%20Arasi%20Balik%20Ye.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/Ekmek%20Arasi%20Balik%20Ye.71.delayed	(from https://www.sagdiclar.com/grup-sirketlerimiz/balik-ye)
20:32:29	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.73.delayed	(from https://www.sagdiclar.com/grup-sirketlerimiz/saveas-yazilim)
20:32:29	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.74.delayed	(from https://www.sagdiclar.com/grup-sirketlerimiz/saveas-yazilim)
20:32:29	117145/117145	---M--	200	added ('OK')	image/png	etag:%221c999-600e7a0b3788b%22	https://sagdiclar.com/storage/photos/1/Ekmek%20Arasi%20Balik%20Ye.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/Ekmek%20Arasi%20Balik%20Ye.png	(from https://www.sagdiclar.com/grup-sirketlerimiz/balik-ye)
20:32:29	12153/12153	---M--	200	added ('OK')	image/png	etag:%222f79-5fd11ecff9f00%22	https://sagdiclar.com/storage/photos/1/saveas-logo-new-dortgen%20(1).png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/saveas-logo-new-dortgen%20(1).png	(from https://www.sagdiclar.com/grup-sirketlerimiz/saveas-yazilim)
20:32:30	3270/3270	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:30%20GMT	https://www.sagdiclar.com/faaliyet-alanlarimiz/frontend/image/favicon.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/faaliyet-alanlarimiz/frontend/image/favicon.png	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/e-ticaret)
20:32:30	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.77.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/e-ticaret)
20:32:30	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.78.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/e-ticaret)
20:32:30	48021/48021	---M--	200	added ('OK')	image/png	etag:%22bb95-5ffe571c38de7%22	https://www.sagdiclar.com/storage/photos/1/ideal%20sanal%20market.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/storage/photos/1/ideal%20sanal%20market.png	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/e-ticaret)
20:32:30	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.7b.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/balikcilik)
20:32:30	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.7c.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/balikcilik)
20:32:30	61477/61477	---M--	200	added ('OK')	image/jpeg	etag:%22f025-5ff201a2abfeb%22	https://www.sagdiclar.com/storage/photos/1/sagdiclar-logo-toptan.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/storage/photos/1/sagdiclar-logo-toptan.jpg	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/e-ticaret)
20:32:30	77256/77256	---M--	200	added ('OK')	image/jpeg	etag:%2212dc8-5f1e847270700%22	https://www.sagdiclar.com/storage/photos/1/balikcilik.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/storage/photos/1/balikcilik.jpg	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/balikcilik)
20:32:31	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.7f.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/restoran)
20:32:31	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.80.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/restoran)
20:32:32	259/259	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2017:32:31%20GMT	http://sagdiclar.com/storage/photos/1/IMG_2629.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/IMG_2629.81.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/restoran)
20:32:32	97646/97646	---M--	200	added ('OK')	image/jpeg	etag:%2217d6e-5f1e847270700%22	https://www.sagdiclar.com/storage/photos/1/islemekesim.jpg	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/storage/photos/1/islemekesim.jpg	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/balikcilik)
20:32:32	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.83.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/toptan-perakende)
20:32:32	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.84.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/toptan-perakende)
20:32:32	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.85.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/gida)
20:32:32	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.86.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/gida)
20:32:32	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.87.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/yazilim)
20:32:32	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.88.delayed	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/yazilim)
20:32:32	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.89.delayed	(from https://www.sagdiclar.com/iletisim)
20:32:32	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.8a.delayed	(from https://www.sagdiclar.com/iletisim)
20:32:32	20120/20120	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec3-4e98%22	https://cdnjs.cloudflare.com/ajax/libs/jquery.mask/1.14.10/jquery.mask.js	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/cdnjs.cloudflare.com/ajax/libs/jquery.mask/1.14.10/jquery.mask.js	(from https://www.sagdiclar.com/iletisim)
20:32:32	10392091/10392091	---M--	200	added ('OK')	image/png	etag:%229e921b-600d4c3d69a4b%22	https://sagdiclar.com/storage/photos/1/IMG_2629.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/sagdiclar.com/storage/photos/1/IMG_2629.png	(from https://www.sagdiclar.com/faaliyet-alanlarimiz/restoran)
20:32:33	3270/3270	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:33%20GMT	https://www.sagdiclar.com/our-activity-fields/frontend/image/favicon.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/our-activity-fields/frontend/image/favicon.8c.delayed	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:34	24430/24430	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:34%20GMT	https://www.sagdiclar.com/company/about-us	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/company/about-us.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:34	22850/22850	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:34%20GMT	https://www.sagdiclar.com/company/our-brands	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/company/our-brands.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:35	22467/22467	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:35%20GMT	https://www.sagdiclar.com/company/our-values	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/company/our-values.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:35	31232/31232	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:35%20GMT	https://www.sagdiclar.com/company/our-history	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/company/our-history.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:36	23826/23826	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:36%20GMT	https://www.sagdiclar.com/our-companies/sagdiclar-fishing	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/our-companies/sagdiclar-fishing.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:36	22112/22112	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:36%20GMT	https://www.sagdiclar.com/our-companies/ideal-hipermarkets	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/our-companies/ideal-hipermarkets.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:37	22247/22247	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:37%20GMT	https://www.sagdiclar.com/our-companies/balik-ye-restaurants	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/our-companies/balik-ye-restaurants.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:37	22202/22202	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:37%20GMT	https://www.sagdiclar.com/our-companies/save-as	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/our-companies/save-as.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:38	22516/22516	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:38%20GMT	https://www.sagdiclar.com/our-activity-fields/restaurant	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/our-activity-fields/restaurant.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:39	22493/22493	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:39%20GMT	https://www.sagdiclar.com/our-activity-fields/wholesaleretail-sale	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/our-activity-fields/wholesaleretail-sale.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:39	22468/22468	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Sep%202025%2017:32:39%20GMT	https://www.sagdiclar.com/our-activity-fields/food	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/our-activity-fields/food.html	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:39	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.98.delayed	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:39	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.99.delayed	(from https://www.sagdiclar.com/our-activity-fields/fishery)
20:32:39	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.9a.delayed	(from https://www.sagdiclar.com/our-activity-fields/ideal-hipermarkets)
20:32:39	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.9b.delayed	(from https://www.sagdiclar.com/our-activity-fields/ideal-hipermarkets)
20:32:39	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.9c.delayed	(from https://www.sagdiclar.com/our-activity-fields/software)
20:32:39	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.9d.delayed	(from https://www.sagdiclar.com/our-activity-fields/software)
20:32:39	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.9e.delayed	(from https://www.sagdiclar.com/our-activity-fields/e-commerce)
20:32:39	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.9f.delayed	(from https://www.sagdiclar.com/our-activity-fields/e-commerce)
20:32:40	3270/3270	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:40%20GMT	https://www.sagdiclar.com/company/frontend/image/favicon.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/company/frontend/image/favicon.png	(from https://www.sagdiclar.com/company/about-us)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.a1.delayed	(from https://www.sagdiclar.com/company/about-us)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.a2.delayed	(from https://www.sagdiclar.com/company/about-us)
